,NoDur,Durbl,Manuf,Enrgy,Chems,BusEq,Telcm,Utils,Shops,Hlth,Money,Other
2018-01-01,0.0,0.0,0.0776912608913846,0.0,0.0,0.3499999999999999,0.0,0.0,0.0,0.2223087391086156,0.34999999999999987,0.0
2018-02-01,0.0,0.0,0.06877946265695392,0.0,0.0,0.3499999999999999,0.0,0.0,0.12619562577149432,0.10502491157155194,0.35,0.0
2018-03-01,0.0,0.0,0.29999999999999977,0.0,0.0,0.3499999999999999,0.0,0.0,0.0,0.0,0.3500000000000003,0.0
2018-04-01,0.0,0.0,0.2999999999999997,0.0,0.0,0.3500000000000002,0.0,0.0,0.0,0.0,0.35000000000000014,0.0
2018-05-01,0.0,0.0,0.07992944328380268,0.0,0.0,0.3500000000000001,0.0,0.0,0.2200705567161974,0.0,0.34999999999999987,0.0
2018-06-01,0.0,0.0,0.2937594962098462,0.0,0.0,0.35000000000000003,0.0,0.0,0.006240503790153564,0.0,0.3500000000000001,0.0
2018-07-01,0.0,0.0,0.0,0.0,0.0,0.35000000000000003,0.0,0.0,0.3000000000000003,0.0,0.3499999999999997,0.0
2018-08-01,0.0,0.0,0.0,0.0,0.0,0.34999999999999987,0.0,0.0,0.2281282174958697,0.07187178250413069,0.3499999999999998,0.0
2018-09-01,0.0,0.0,0.0,0.0,0.0,0.3499999999999999,0.0,0.0,0.35,0.09229166945307295,0.20770833054692717,0.0
2018-10-01,0.0,0.0,0.0,0.0,0.0,0.3500000000000001,0.0,0.0,0.3500000000000001,0.1902232941973607,0.10977670580263917,0.0
2018-11-01,0.12361281179365863,0.0,0.0,0.0,0.0,0.32144484522350847,0.0,0.35,0.0,0.0,0.20494234298283298,0.0
2018-12-01,0.0,0.0,0.0,0.0,0.0,0.35000000000000003,0.0,0.35000000000000003,0.045647663850880815,0.06511069060118864,0.18924164554793055,0.0
2019-01-01,0.0,0.0,0.0,0.0,0.0,0.35000000000000026,0.0,0.0,0.29999999999999954,0.35000000000000026,0.0,0.0
2019-02-01,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.16892141682260248,0.35000000000000003,0.0,0.13107858317739743,0.0
2019-03-01,0.1910264803318958,0.0,0.0,0.0,0.000256907766612836,0.11901509635248628,0.060419463733658994,0.3499999999999999,0.11699294527204333,0.02478554978217613,0.13750355676112672,0.0
2019-04-01,0.050008534170195115,0.0,0.0,0.0,0.0,0.29771759932897934,0.0,0.35000000000000003,0.21666479894491306,0.013393356230129766,0.07221571132578276,0.0
2019-05-01,0.014422261882437568,0.0,0.0,0.0,0.0,0.3058191937014034,0.0,0.34999999999999987,0.22343202028782777,0.0,0.10632652412833131,0.0
