date,Equal Weight,Sample MVO,Shrinkage MVO,Historical Mean-CVaR,Wasserstein Robust CVaR
2018-01-01,9.329663185786811e-06,5.791748835552613e-05,3.7569756561084836e-05,8.792380751831373e-06,9.932683132429355e-05
2018-02-01,1.3682608347352396e-05,0.00012828208922758787,0.00010338936528092425,1.5564294192650965e-05,1.3446914156073401e-05
2018-03-01,1.0072104288276929e-05,0.000233975896474823,8.986340080067567e-05,0.0003828990121827975,0.0005966323483202633
2018-04-01,1.0220405261286898e-05,5.970535021967427e-07,4.3699284696296014e-05,1.2333222382930186e-05,1.2911205694803154e-05
2018-05-01,1.3549505252025224e-05,0.00022007055671619736,3.8370338120920775e-05,9.066544441201069e-06,9.208736684599088e-06
2018-06-01,9.017003492299766e-06,0.0002223925927634814,3.4280088557421864e-05,1.4389547208760684e-05,1.288929099571226e-05
2018-07-01,9.697089229656669e-06,0.0002935009074271098,3.712980717182234e-05,9.116998011137125e-06,8.824747003576016e-06
2018-08-01,6.627285968603333e-06,7.459294668410205e-05,4.076666409394451e-05,3.5211693654234843e-06,4.167472498652562e-06
2018-09-01,1.2657296943945074e-05,0.00013759636413824983,5.6632480190369736e-05,4.630623679632748e-05,0.0001333245451787756
2018-10-01,7.876208447285524e-06,9.59654748506725e-05,2.2600898877511707e-05,3.1962438151108065e-06,3.0640339530005083e-06
2018-11-01,1.9404416269344477e-05,0.00056534569430027,8.526516672150207e-05,0.00022493673652987874,0.0003142148933686673
2018-12-01,9.444106309596286e-06,0.00014854921987403802,2.5493629441808135e-05,8.940829441050135e-06,8.940829441049954e-06
2019-01-01,1.0066003566766582e-05,0.0005422197030266902,0.0001380769086879706,0.00011619750224247278,0.00011619750224247339
2019-02-01,9.447672554225829e-06,0.00034794063105645533,7.50645415222973e-05,6.941614411087149e-06,6.941614411086594e-06
2019-03-01,5.15239477503629e-06,0.00046406351214860387,3.8498804493544606e-05,6.189684808314479e-06,6.1896848083141384e-06
2019-04-01,1.0701948663702637e-05,0.000275688465421631,2.573267619275386e-05,1.7953625053353239e-06,1.7953625053337073e-06
2019-05-01,1.0455156535529406e-05,4.780034388656653e-05,5.922398685222751e-05,8.837563535415801e-06,8.837563535415344e-06
2019-06-01,1.437622486509705e-05,0.000342993228916103,7.707224708296736e-05,0.0005485188729853856,0.0005485188729853844
2019-07-01,8.717765265810175e-06,0.00028832390237582114,3.0157189872786127e-05,6.463394583181862e-06,6.46339458318296e-06
2019-08-01,8.651913964623282e-06,0.00011397476140537892,5.895125809161942e-05,7.4768672425725e-06,0.00046367806054916966
2019-09-01,1.1925650832048572e-05,0.00026201622756829836,5.303584403406698e-05,8.525660089027453e-06,0.00045887507580561057
2019-10-01,6.732784705853562e-06,4.757125036591807e-05,2.807458107772851e-05,6.316835195523077e-06,6.3168351955220985e-06
2019-11-01,1.0755861616658502e-05,0.0004162483399073503,4.801821400846892e-05,5.273955764521156e-06,5.273955764521152e-06
2019-12-01,8.526616816675708e-06,0.00012153781743795811,3.695042398729618e-05,8.69445465841028e-06,8.694454658409783e-06
2020-01-01,6.63927930259263e-06,7.284370229803175e-06,2.3397323018406426e-05,0.0001392586350529569,0.0001392586362481973
2020-02-01,1.650555499614005e-05,0.0001374152535289872,4.1572484001296237e-05,2.0229996357319917e-05,2.022999466953261e-05
2020-03-01,9.70561065733179e-06,0.00017137109822900292,0.00012269764491727023,0.00037801276446310393,0.0004964136685579795
2020-04-01,3.768113086088889e-05,0.0004519621046797614,0.00015011196418725033,0.0007,0.0003052924068335185
2020-05-01,2.4523955326159836e-05,0.00017437334080404665,0.00011719953624030907,9.683407381982093e-06,1.1128988625486954e-05
2020-06-01,6.611821090496517e-06,0.00016665641139619836,1.8900259805521174e-05,9.047313447939493e-07,5.265561784921248e-06
2020-07-01,1.7070140225835918e-05,9.011747931483419e-05,4.468170073891414e-05,1.0791421031538573e-05,1.4851657516370785e-05
2020-08-01,1.5766616314199394e-05,0.00030121745811417686,6.524493337076647e-05,8.1404199858676e-06,6.295504246411961e-06
2020-09-01,2.895920379566627e-05,2.4065941462019374e-05,6.691093796130192e-05,1.0599049807159602e-05,0.00024270542021184526
2020-10-01,1.622357611003416e-05,1.0692874614315007e-05,3.367681284027608e-05,5.975506063504895e-06,8.321838297485799e-06
2020-11-01,8.769916169293805e-06,2.7591303812280754e-06,5.293414367860459e-05,9.321899759167848e-06,1.1427153307726771e-05
2020-12-01,2.7516809431703046e-05,0.0006470279736143356,5.5030628159644255e-05,4.3088175922267884e-06,1.203484373806027e-05
2021-01-01,1.1037124149767936e-05,7.128119065434837e-05,2.8940904904417004e-05,7.054682189417738e-06,8.986584774527212e-06
2021-02-01,1.665709521788223e-05,0.0006499999999999999,3.17395627056446e-05,1.3508862219151916e-05,1.050635248309023e-05
2021-03-01,2.993089980471686e-05,1.8780628423176848e-05,2.4909259383326078e-05,5.3933708955069965e-06,1.1424753632871223e-05
2021-04-01,1.3851133202063146e-05,0.0006549869048549764,8.850521851086729e-05,1.570094959269187e-05,1.693236637807183e-05
2021-05-01,7.278857066559848e-06,0.00034001423818905217,1.1690616493137386e-05,7.2778919111296945e-06,7.528925663839378e-06
2021-06-01,1.19398292182432e-05,4.54402033676071e-05,5.421767217143717e-06,7.5401195371546005e-06,0.00023395258711669928
2021-07-01,1.5138062196498846e-05,0.00033516922999354495,2.886342754986173e-05,0.00014211125449248014,0.00023909800777635105
2021-08-01,9.892948813899494e-06,9.236271765191542e-06,7.3437654736937635e-06,1.6571207919196706e-05,5.822844051175169e-06
2021-09-01,6.50600239112991e-06,7.680500272705892e-06,2.5897185082060243e-05,0.000318995162793666,5.408526766108354e-06
2021-10-01,1.7891450528338135e-05,1.0747329815128219e-05,2.0287626009508843e-05,4.883816106647043e-05,3.3083447717590364e-06
2021-11-01,2.177144458106996e-05,0.0006145926499207218,6.08708750978523e-05,0.00026524679172401823,0.00022471411663568626
2021-12-01,1.4432892814734422e-05,7.497614368991586e-05,3.390504433439026e-05,1.1415701431879185e-05,1.0204354611513804e-05
2022-01-01,1.3132781242762786e-05,0.00012940751150679078,9.215373378305791e-05,1.1082117362349375e-05,1.5327175180536453e-05
2022-02-01,2.609165585819282e-05,0.0005432549611702367,5.789787256949901e-05,3.7986742168491436e-05,0.00022964018149962333
2022-03-01,1.0973161721293493e-05,9.544489737441312e-06,2.9457144201819023e-05,0.00016354569269201932,7.146295195221003e-06
2022-04-01,1.8995451342174396e-05,1.4467289789573166e-05,3.918478346512553e-05,0.00033655267917075593,1.4115346702647858e-05
