,NoDur,Durbl,Manuf,Enrgy,Chems,BusEq,Telcm,Utils,Shops,Hlth,Money,Other
2020-04-01,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.06297229219143569,0.23702770780856453,0.35,0.0,0.0
2020-05-01,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.06297229219143569,0.23702770780856453,0.35,0.0,0.0
2020-06-01,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.06297229219143569,0.23702770780856453,0.35,0.0,0.0
2020-07-01,0.0,0.0,0.0,0.0,0.35000000000000003,0.0,0.0,0.06297229219143553,0.23702770780856436,0.35000000000000003,0.0,0.0
2020-08-01,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.06297229219143569,0.2370277078085644,0.35,0.0,0.0
2020-09-01,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.06297229219143637,0.2370277078085637,0.35,0.0,0.0
2020-10-01,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.06297229219143637,0.2370277078085637,0.35,0.0,0.0
2020-11-01,0.0,0.0,0.0,0.0,0.35000000000000003,0.0,0.0,0.0629722921914349,0.2370277078085651,0.35000000000000003,0.0,0.0
2020-12-01,0.0,0.0,0.0,0.0,0.34999999999999964,0.0,0.0,0.06297229219143774,0.237027707808563,0.34999999999999964,0.0,0.0
2021-01-01,0.0,0.0,0.0,0.0,0.3499999999999996,0.0,0.0,0.06297229219143652,0.2370277078085643,0.3499999999999996,0.0,0.0
2021-02-01,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.06297229219143644,0.23702770780856364,0.35,0.0,0.0
2021-03-01,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.06297229219143644,0.23702770780856364,0.35,0.0,0.0
2021-04-01,0.0,0.0,0.0,0.0,0.3499999999999998,0.0,0.0,0.06297229219143598,0.2370277078085644,0.3499999999999998,0.0,0.0
2021-05-01,0.0,0.0,0.0,0.0,0.3499999999999998,0.0,0.0,0.06297229219143598,0.2370277078085644,0.3499999999999998,0.0,0.0
2021-06-01,0.0,0.0,0.0,0.0,0.3499999999999998,0.0,0.0,0.06297229219143598,0.2370277078085644,0.3499999999999998,0.0,0.0
2021-07-01,0.0,0.0,0.0,0.0,0.35,0.12895525625771295,0.0,0.06026542283254171,0.11077932090974538,0.35,0.0,0.0
2021-08-01,0.0,0.0,0.0,0.0,0.35,0.11481685286130795,0.0,0.06056219872247377,0.12462094841621829,0.35,0.0,0.0
2021-09-01,0.0,0.0,0.0,0.0,0.1358883007027892,0.008922487499323924,0.0,0.15518921179788692,0.35,0.35,0.0,0.0
2021-10-01,0.0,0.0,0.0,0.0,0.09019402755553269,0.03545338194245656,0.0,0.1743525905020108,0.35,0.35,0.0,0.0
