date,Equal Weight,Sample MVO,Shrinkage MVO,Historical Mean-CVaR,Wasserstein Robust CVaR
2015-01-01,-0.028191666666666663,0.006441672352691158,0.004026847797476771,-0.002484791182038452,-0.007376227470478676
2015-02-01,0.055425,0.016907536793617145,0.017980869462920924,0.03202152632098559,0.04448927729772194
2015-03-01,-0.012658333333333334,-0.004836088606858576,-0.00734933100593064,-0.015794974404075183,-0.012106598586017233
2015-04-01,0.006841666666666667,0.0010099999999999944,-0.0005431994073994051,0.011482354466556906,0.007826630007855412
2015-05-01,0.007791666666666666,0.02121941208464441,0.013580836900103692,0.007328216699503251,0.01630054988216812
2015-06-01,-0.018125,-0.007687131245190565,-0.024170787792636164,-0.02168861793142407,-0.021688617931424084
2015-07-01,0.006766666666666667,0.03299000000000002,0.03677004725158685,0.030269779705250237,0.035498867802387264
2015-08-01,-0.05810833333333333,-0.07302,-0.05448787303798721,-0.06362674854160269,-0.05966027906403236
2015-09-01,-0.031158333333333333,-0.038930000000000006,-0.014783474643871756,-0.01151442515661271,-0.010921121883656498
2015-10-01,0.07760833333333333,0.04719072615776515,0.052310226606769684,0.05350516185769834,0.057435664819944596
2015-11-01,0.002116666666666667,0.00012000000000000118,-0.010729613292710018,-0.007285347475870884,-0.006234972299169004
2015-12-01,-0.024841666666666668,-0.007620000000000003,-0.009613272948154995,-0.013149935606587214,-0.00943704986149585
2016-01-01,-0.04975,-0.05076499999999999,-0.004388500390486998,-0.010565395965774785,-0.011563919667590098
2016-02-01,0.0083,-0.0009999999999999996,0.007093705158546246,0.0050406620072545255,0.004550831024930731
2016-03-01,0.07216666666666666,0.049354298356960646,0.06481168658315403,0.0696516339328219,0.06618192520775626
2016-04-01,0.015966666666666664,-0.0003951638491341661,-0.0030293087631207815,-0.013907168733069618,-0.01170865650969529
2016-05-01,0.008958333333333332,0.014315639638849976,0.015644660465992624,0.023528763465321928,0.021172506925207783
2016-06-01,0.007574999999999998,0.0405901586418137,0.042521826986580954,0.03001042067414023,0.030430540166205035
2016-07-01,0.033583333333333326,0.016024708324111608,0.017185587896552654,0.027730572083970582,0.024947576177285276
2016-08-01,0.0002083333333333325,-0.021222239590199192,-0.02142644243308696,-0.013873555856072209,-0.011440166204986169
2016-09-01,0.001191666666666666,-0.003987573904468128,0.00044772088326061783,0.006617393509683193,0.0012558171745152037
2016-10-01,-0.022883333333333332,-0.022546105853062284,-0.017446875645815464,-0.009407020747129423,-0.012764747580947011
2016-11-01,0.04718333333333333,0.011212090147430305,0.007405730311954637,-0.009336310409092725,0.0017686171748311766
2016-12-01,0.021308333333333332,0.031152341884938588,0.02710377864913566,0.031210824219072987,0.023603717041048626
2017-01-01,0.018,0.014023915596046887,0.015786384370977867,0.024450509252594923,0.021622450314948638
2017-02-01,0.029616666666666663,0.03474655881788834,0.03717210468637007,0.03466267924031324,0.028588172713360314
2017-03-01,0.0017416666666666668,0.0015124411028278417,0.004162381096627055,0.010276661791775258,0.0073088720517279476
2017-04-01,0.008383333333333333,0.003636418987566301,0.00962085974385974,0.008723137873158898,0.011082187165295307
2017-05-01,0.006874999999999999,0.017341481422569936,0.019731238651553035,0.02504821056008673,0.017102559842327315
2017-06-01,0.007575000000000002,0.0015290837470472874,-0.004457650454583432,-0.007749759855883436,-0.0038624643372899394
2017-07-01,0.017191666666666668,0.018195967954826104,0.01767104029840381,0.021485928981769157,0.023556656664864492
2017-08-01,-0.0022333333333333324,0.0017531899549620266,-0.00031254606389940695,0.00500346012005467,0.0022979942822506597
2017-09-01,0.027674999999999998,0.007878054945445585,0.008100319342063254,0.007712298865168805,0.013733582583690052
