date,Equal Weight,Sample MVO,Shrinkage MVO,Historical Mean-CVaR,Wasserstein Robust CVaR
2019-01-01,0.0827816006630999,0.0752727802969733,0.0674977788650643,0.07078688885251944,0.07078688885251942
2019-02-01,0.03349055232744577,0.0319465385618421,0.029409459146001897,0.03832606347610398,0.03832606347610399
2019-03-01,0.008378180938558296,0.023696746444628772,0.02213627913962891,0.03389911569498704,0.03389911569498705
2019-04-01,0.03516429805133629,0.03703103736656066,0.032890126459957945,0.03426546122807619,0.03426546122807619
2019-05-01,-0.06878545515653553,-0.051973275555034434,-0.040894545801454595,-0.05394462219794854,-0.05394462219794855
2019-06-01,0.07155229044180157,0.05245182187769371,0.04926778827458249,0.052770397863496694,0.05277039786349672
2019-07-01,0.007716282234734189,0.010568301822088294,0.006343783137663125,0.009342021175299238,0.009342021175299297
2019-08-01,-0.021666985247297953,-0.00040792492881581283,0.001774237385681545,0.009892344278310847,0.0005138222456665154
2019-09-01,0.02172974101583462,0.0238648399984266,0.024500047023466594,0.02442028854744237,0.023969939131725786
2019-10-01,0.016493267215294143,0.004123314376703894,0.004116245298385852,-0.004720143736441944,-0.004720143736442062
